datum,honap,het,nap_sorszam,tranzakcio_id,osszeg,kategoria,user_id,profil,tipus,leiras,forras,ismetlodo,fix_koltseg,bev_kiad_tipus,platform,helyszin,deviza,cimke,celhoz_kotott,likvid,befektetes,megtakaritas,assets
2025-01-24,2024-12,4,4,36_20250124_7284,-26200.0,ruha,36,magas_jov,vagy,Vitae.,import,False,False,luxus,web,Zara,HUF,szorakozas,,426,184215,449955,634596
2025-01-24,2024-12,4,4,38_20250124_9535,-4500.0,etterem,38,magas_jov,vagy,Fuga occaecati saepe.,manualis,False,False,luxus,bolt,McDonald's,HUF,extra,,222412,189191,177027,588630
2025-01-24,2024-12,4,4,36_20250124_7512,-5000.0,mozi,36,magas_jov,vagy,Placeat.,demo,False,False,luxus,web,Art Mozi,HUF,luxus,,26626,184215,449955,660796
2025-01-24,2024-12,4,4,13_20250124_8719,-6700.0,kave,13,kozeposztaly,impulzus,Architecto iste dolores.,manualis,False,False,luxus,bolt,helyi kavezo,HUF,szorakozas,,96142,46245,187833,330220
2025-01-24,2024-12,4,4,29_20250124_1798,-6500.0,ruha,29,kozeposztaly,vagy,Repellendus mollitia.,demo,False,False,luxus,bolt,Decathlon,HUF,szorakozas,,173924,48474,243119,465517
2025-01-24,2024-12,4,4,38_20250124_3679,-7000.0,etterem,38,magas_jov,vagy,Maiores libero cum.,manualis,False,False,luxus,web,KFC,HUF,extra,,180512,189191,177027,546730
2025-01-24,2024-12,4,4,49_20250124_7410,-2000.0,kave,49,arerzekeny,impulzus,In nostrum.,import,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,594150,46776,81545,722471
2025-01-24,2024-12,4,4,31_20250124_4318,-3900.0,kave,31,kozeposztaly,impulzus,Tempora minima.,manualis,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,38686,83738,238668,361092
2025-01-24,2024-12,4,4,10_20250124_5874,-1100.0,snack,10,alacsony_jov,impulzus,Officiis quaerat consequatur.,import,False,False,luxus,bolt,Lidl,HUF,szukseges,,255938,25360,127152,408450
2025-01-24,2024-12,4,4,47_20250124_6246,-1300.0,snack,47,arerzekeny,impulzus,Doloremque ipsa.,demo,False,False,luxus,web,Spar,HUF,szukseges,,653012,37176,39694,729882
2025-01-24,2024-12,4,4,19_20250124_1137,-4800.0,snack,19,kozeposztaly,impulzus,Deserunt tenetur impedit.,demo,False,False,luxus,web,Spar,HUF,napi rutin,,45306,10346,341481,397133
2025-01-24,2024-12,4,4,29_20250124_4902,-2400.0,apro vasarlas,29,kozeposztaly,impulzus,Earum.,manualis,False,False,luxus,bolt,piac,HUF,extra,,32124,48474,254719,335317
2025-01-24,2024-12,4,4,40_20250124_1592,-3900.0,snack,40,magas_jov,impulzus,Suscipit culpa iure.,demo,False,False,luxus,bolt,bolt,HUF,szukseges,,-171530,196916,341561,366947
2025-01-24,2024-12,4,4,30_20250124_2520,-3600.0,kave,30,kozeposztaly,impulzus,Alias.,import,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,123472,96363,207863,427698
2025-01-24,2024-12,4,4,11_20250124_7349,-2800.0,etterem,11,kozeposztaly,vagy,Ullam enim.,manualis,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,97592,196563,46012,340167
2025-01-24,2024-12,4,4,2_20250124_4072,-1400.0,apro vasarlas,2,alacsony_jov,impulzus,Corporis quia impedit.,demo,False,False,luxus,web,piac,HUF,extra,,146544,13942,19881,180367
2025-01-24,2024-12,4,4,12_20250124_6752,-4600.0,kutyu,12,kozeposztaly,vagy,Sapiente.,import,False,False,luxus,web,eMAG,HUF,szorakozas,,71652,121587,110475,303714
2025-01-24,2024-12,4,4,20_20250124_7630,-3600.0,snack,20,kozeposztaly,impulzus,Assumenda repellat earum.,manualis,False,False,luxus,web,Lidl,HUF,napi rutin,,-47888,61923,198974,213009
2025-01-24,2024-12,4,4,17_20250124_7802,-6800.0,kave,17,kozeposztaly,impulzus,Laborum ex.,manualis,False,False,luxus,web,Costa,HUF,napi rutin,,38510,63706,273785,376001
2025-01-24,2024-12,4,4,39_20250124_7124,-6400.0,kutyu,39,magas_jov,vagy,Hic maiores officia.,manualis,False,False,luxus,bolt,Media Markt,HUF,extra,,-191216,193944,523846,526574
2025-01-24,2024-12,4,4,39_20250124_2767,-8000.0,snack,39,magas_jov,impulzus,Voluptatibus veritatis eligendi deserunt.,import,False,False,luxus,web,bolt,HUF,szukseges,,-499416,258744,600746,360074
2025-01-24,2024-12,4,4,29_20250124_3496,-1000.0,apro vasarlas,29,kozeposztaly,impulzus,Laborum repudiandae.,import,False,False,luxus,web,helyi bolt,HUF,extra,,26124,48474,254719,329317
2025-01-24,2024-12,4,4,1_20250124_8055,-2000.0,etterem,1,alacsony_jov,vagy,Eius itaque earum.,demo,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,300148,28294,199961,528403
2025-01-24,2024-12,4,4,26_20250124_1608,-3900.0,apro vasarlas,26,kozeposztaly,impulzus,Quo facilis.,manualis,False,False,luxus,web,piac,HUF,extra,,-25504,10337,299249,284082
2025-01-24,2024-12,4,4,32_20250124_2908,-3800.0,etterem,32,kozeposztaly,vagy,Eius quibusdam.,manualis,False,False,luxus,bolt,McDonald's,HUF,extra,,179546,8250,202446,390242
2025-01-24,2024-12,4,4,39_20250124_4726,-22600.0,ruha,39,magas_jov,vagy,Veritatis fuga quae.,import,False,False,luxus,bolt,Zara,HUF,szorakozas,,-45616,193944,523846,672174
2025-01-24,2024-12,4,4,34_20250124_3784,-6400.0,ruha,34,kozeposztaly,vagy,Commodi magni eum.,manualis,False,False,luxus,bolt,Decathlon,HUF,szorakozas,,340716,94463,42188,477367
2025-01-24,2024-12,4,4,16_20250124_1428,-5300.0,kave,16,kozeposztaly,impulzus,Voluptates eligendi expedita.,import,False,False,luxus,bolt,helyi kavezo,HUF,szorakozas,,47948,124659,77383,249990
2025-01-24,2024-12,4,4,2_20250124_2560,-1000.0,snack,2,alacsony_jov,impulzus,Nobis consequuntur.,manualis,False,False,luxus,web,bolt,HUF,szukseges,,159844,13942,19881,193667
2025-01-24,2024-12,4,4,13_20250124_1263,-8300.0,online rendeles,13,kozeposztaly,impulzus,A minus.,manualis,False,False,luxus,web,Aliexpress,HUF,luxus,,9942,46245,187833,244020
2025-01-24,2024-12,4,4,35_20250124_9237,-4300.0,mozi,35,kozeposztaly,vagy,At ea.,import,False,False,luxus,web,Art Mozi,HUF,szorakozas,,63144,74067,155851,293062
2025-01-24,2024-12,4,4,23_20250124_8394,-14600.0,utazas,23,kozeposztaly,vagy,Dolorum sint maiores.,demo,False,False,luxus,bolt,WizzAir,HUF,nyaralas,nyaralas,116052,77412,244752,438216
2025-01-24,2024-12,4,4,28_20250124_8950,-4900.0,apro vasarlas,28,kozeposztaly,impulzus,Cupiditate sit.,import,False,False,luxus,bolt,piac,HUF,extra,,-28008,107533,247155,326680
2025-01-24,2024-12,4,4,5_20250124_1296,-3000.0,etterem,5,alacsony_jov,vagy,Maiores esse quia.,import,False,False,luxus,bolt,KFC,HUF,extra,,192186,11589,73593,277368
2025-01-24,2024-12,4,4,11_20250124_4097,-3000.0,kutyu,11,kozeposztaly,vagy,Corporis excepturi.,manualis,False,False,luxus,web,Media Markt,HUF,extra,,43492,196563,46012,286067
2025-01-24,2024-12,4,4,29_20250124_9912,-4600.0,mozi,29,kozeposztaly,vagy,Ipsum nisi.,import,False,False,luxus,bolt,Art Mozi,HUF,luxus,,191724,48474,243119,483317
2025-01-24,2024-12,4,4,8_20250124_2666,-1500.0,apro vasarlas,8,alacsony_jov,impulzus,Commodi sed.,demo,False,False,luxus,bolt,helyi bolt,HUF,extra,,82006,20641,212889,315536
2025-01-24,2024-12,4,4,15_20250124_1080,-4500.0,kave,15,kozeposztaly,impulzus,Animi expedita odit.,manualis,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,9892,105284,233530,348706
2025-01-24,2024-12,4,4,29_20250124_2134,-4700.0,snack,29,kozeposztaly,impulzus,Quos magnam aut deleniti.,manualis,False,False,luxus,bolt,bolt,HUF,napi rutin,,63824,48474,254719,367017
2025-01-24,2024-12,4,4,33_20250124_8097,-4000.0,kave,33,kozeposztaly,impulzus,Placeat iste.,demo,False,False,luxus,web,Starbucks,HUF,napi rutin,,93368,97081,131503,321952
2025-01-24,2024-12,4,4,21_20250124_3150,-3100.0,etterem,21,kozeposztaly,vagy,Nemo accusamus.,demo,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,133972,100966,90759,325697
2025-01-24,2024-12,4,4,4_20250124_5675,-1500.0,kave,4,alacsony_jov,impulzus,Excepturi distinctio dolorum.,import,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,188628,52388,90726,331742
2025-01-25,2024-12,4,5,5_20250125_3005,-1800.0,kave,5,alacsony_jov,impulzus,Maxime doloremque reprehenderit.,import,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,178386,11589,77993,267968
2025-01-25,2024-12,4,5,21_20250125_9324,-5800.0,kave,21,kozeposztaly,impulzus,Quidem.,import,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,34272,120566,90759,245597
2025-01-25,2024-12,4,5,21_20250125_7566,-11100.0,ruha,21,kozeposztaly,vagy,Accusantium.,demo,False,False,luxus,bolt,H&M,HUF,extra,,72972,100966,90759,264697
2025-01-25,2024-12,4,5,7_20250125_5506,-1600.0,apro vasarlas,7,alacsony_jov,impulzus,Adipisci.,import,False,False,luxus,bolt,piac,HUF,extra,,418134,14470,123400,556004
2025-01-25,2024-12,4,5,35_20250125_6834,-2900.0,mozi,35,kozeposztaly,vagy,Veritatis assumenda.,manualis,False,False,luxus,bolt,Art Mozi,HUF,luxus,,60244,74067,155851,290162
2025-01-25,2024-12,4,5,21_20250125_5415,-4300.0,snack,21,kozeposztaly,impulzus,Aliquid aspernatur.,demo,False,False,luxus,bolt,bolt,HUF,szukseges,,4872,120566,90759,216197
2025-01-25,2024-12,4,5,35_20250125_5534,0.0,megtakaritas,35,kozeposztaly,megtakaritas,11700Ft -> befektetes,import,True,False,megtakaritas,web,Bank,HUF,jovo,lakas,15944,85767,155851,257562
2025-01-25,2024-12,4,5,49_20250125_8828,-1200.0,snack,49,arerzekeny,impulzus,Repellendus adipisci.,demo,False,False,luxus,web,bolt,HUF,napi rutin,,587350,46776,81545,715671
2025-01-25,2024-12,4,5,35_20250125_8058,-3700.0,kave,35,kozeposztaly,impulzus,Asperiores.,manualis,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,-32756,85767,155851,208862
2025-01-25,2024-12,4,5,23_20250125_2898,-5900.0,apro vasarlas,23,kozeposztaly,impulzus,Alias quidem.,manualis,False,False,luxus,web,piac,HUF,extra,,43252,77412,261552,382216
2025-01-25,2024-12,4,5,5_20250125_3626,-1400.0,apro vasarlas,5,alacsony_jov,impulzus,Quidem consequatur.,manualis,False,False,luxus,bolt,helyi bolt,HUF,extra,,141986,11589,77993,231568
2025-01-25,2024-12,4,5,6_20250125_2780,-700.0,apro vasarlas,6,alacsony_jov,impulzus,Reprehenderit recusandae nemo.,import,False,False,luxus,web,piac,HUF,extra,,311470,41146,107155,459771
2025-01-25,2024-12,4,5,33_20250125_3588,-4900.0,apro vasarlas,33,kozeposztaly,impulzus,Esse ex.,import,False,False,luxus,bolt,piac,HUF,extra,,52968,97081,131503,281552
2025-01-25,2024-12,4,5,6_20250125_4373,-1600.0,apro vasarlas,6,alacsony_jov,impulzus,Quis quos alias.,demo,False,False,luxus,bolt,helyi bolt,HUF,extra,,314070,41146,107155,462371
2025-01-25,2024-12,4,5,31_20250125_5011,-6900.0,kave,31,kozeposztaly,impulzus,Quo delectus.,import,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,31786,83738,238668,354192
2025-01-25,2024-12,4,5,32_20250125_8678,-5200.0,online rendeles,32,kozeposztaly,impulzus,Distinctio molestiae sapiente.,manualis,False,False,luxus,web,eMAG,HUF,luxus,,-15254,8250,230546,223542
2025-01-25,2024-12,4,5,5_20250125_2269,-1000.0,apro vasarlas,5,alacsony_jov,impulzus,Eveniet cupiditate repellat.,import,False,False,luxus,bolt,helyi bolt,HUF,extra,,144886,11589,77993,234468
2025-01-25,2024-12,4,5,24_20250125_4489,-2200.0,apro vasarlas,24,kozeposztaly,impulzus,Inventore debitis modi.,manualis,False,False,luxus,bolt,helyi bolt,HUF,extra,,107218,87603,263888,458709
2025-01-25,2024-12,4,5,28_20250125_5001,-6800.0,kutyu,28,kozeposztaly,vagy,Cupiditate distinctio laborum.,demo,False,False,luxus,bolt,Media Markt,HUF,extra,,52392,107533,215055,374980
2025-01-25,2024-12,4,5,21_20250125_2966,-4300.0,apro vasarlas,21,kozeposztaly,impulzus,Ipsa voluptas.,import,False,False,luxus,bolt,helyi bolt,HUF,extra,,-26528,120566,90759,184797
2025-01-25,2024-12,4,5,19_20250125_6878,-2500.0,snack,19,kozeposztaly,impulzus,Iure eaque aut expedita.,demo,False,False,luxus,bolt,Spar,HUF,szukseges,,35406,10346,341481,387233
2025-01-25,2024-12,4,5,47_20250125_9035,-1200.0,apro vasarlas,47,arerzekeny,impulzus,Fuga at.,import,False,False,luxus,web,helyi bolt,HUF,extra,,648812,37176,39694,725682
2025-01-25,2024-12,4,5,5_20250125_5217,-2000.0,apro vasarlas,5,alacsony_jov,impulzus,Culpa aliquid quas.,demo,False,False,luxus,web,piac,HUF,extra,,145886,11589,77993,235468
2025-01-25,2024-12,4,5,9_20250125_2832,-1600.0,apro vasarlas,9,alacsony_jov,impulzus,Beatae aut accusantium.,manualis,False,False,luxus,bolt,helyi bolt,HUF,extra,,220882,42446,42966,306294
2025-01-25,2024-12,4,5,29_20250125_1234,-4800.0,kave,29,kozeposztaly,impulzus,Necessitatibus.,demo,False,False,luxus,bolt,Costa,HUF,szorakozas,,123024,48474,254719,426217
2025-01-25,2024-12,4,5,37_20250125_1093,-7200.0,mozi,37,magas_jov,vagy,Voluptatum totam excepturi.,import,False,False,luxus,web,Art Mozi,HUF,szorakozas,,330942,39697,154694,525333
2025-01-25,2024-12,4,5,9_20250125_7236,-800.0,apro vasarlas,9,alacsony_jov,impulzus,In nobis.,import,False,False,luxus,bolt,piac,HUF,extra,,223682,42446,42966,309094
2025-01-25,2024-12,4,5,18_20250125_5638,-4400.0,etterem,18,kozeposztaly,vagy,Voluptates deleniti.,manualis,False,False,luxus,bolt,McDonald's,HUF,extra,,149682,26503,127152,303337
2025-01-25,2024-12,4,5,3_20250125_3424,-800.0,snack,3,alacsony_jov,impulzus,Quaerat voluptatibus nesciunt.,manualis,False,False,luxus,bolt,bolt,HUF,napi rutin,,125778,36909,149997,312684
2025-01-25,2024-12,4,5,14_20250125_1962,-2800.0,etterem,14,kozeposztaly,vagy,Modi quae deserunt.,import,False,False,luxus,web,helyi etterem,HUF,extra,,98404,87747,112147,298298
2025-01-25,2024-12,4,5,29_20250125_3745,0.0,megtakaritas,29,kozeposztaly,megtakaritas,11600Ft -> megtakaritas,manualis,True,False,megtakaritas,bolt,K&H,HUF,jovo,veszhelyzet,153724,48474,254719,456917
2025-01-25,2024-12,4,5,1_20250125_1672,-2200.0,kave,1,alacsony_jov,impulzus,Sequi error.,manualis,False,False,luxus,web,helyi kavezo,HUF,napi rutin,,277948,28294,202361,508603
2025-01-25,2024-12,4,5,44_20250125_5075,-3200.0,etterem,44,magas_jov,vagy,Ea maxime esse.,manualis,False,False,luxus,web,McDonald's,HUF,szorakozas,,84080,128141,433626,645847
2025-01-25,2024-12,4,5,44_20250125_2585,-3700.0,etterem,44,magas_jov,vagy,Dolore laudantium modi.,demo,False,False,luxus,bolt,McDonald's,HUF,extra,,80380,128141,433626,642147
2025-01-25,2024-12,4,5,37_20250125_1973,-11600.0,kave,37,magas_jov,impulzus,Perferendis earum.,import,False,False,luxus,web,Starbucks,HUF,szorakozas,,-13558,78497,198994,263933
2025-01-25,2024-12,4,5,17_20250125_9367,-2900.0,etterem,17,kozeposztaly,vagy,Perspiciatis distinctio.,import,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,125910,63706,254985,444601
2025-01-25,2024-12,4,5,39_20250125_6712,-12400.0,kave,39,magas_jov,impulzus,Beatae accusantium omnis.,manualis,False,False,luxus,web,Costa,HUF,napi rutin,,-427216,258744,600746,432274
2025-01-25,2024-12,4,5,17_20250125_8420,-3000.0,snack,17,kozeposztaly,impulzus,Soluta placeat excepturi.,manualis,False,False,luxus,web,Spar,HUF,szukseges,,29510,63706,273785,367001
2025-01-25,2024-12,4,5,47_20250125_1166,0.0,megtakaritas,47,arerzekeny,megtakaritas,6200Ft -> befektetes,demo,True,False,megtakaritas,bolt,OTP,HUF,havi fix,lakas,663412,37176,39694,740282
2025-01-25,2024-12,4,5,3_20250125_3174,-2900.0,kave,3,alacsony_jov,impulzus,Amet aperiam.,manualis,False,False,luxus,bolt,helyi kavezo,HUF,napi rutin,,145678,36909,149997,332584
2025-01-25,2024-12,4,5,26_20250125_8866,-3000.0,mozi,26,kozeposztaly,vagy,Atque dolor dolor.,import,False,False,luxus,web,Cinema City,HUF,szorakozas,,117996,10337,275949,404282
2025-01-25,2024-12,4,5,28_20250125_6690,-3200.0,etterem,28,kozeposztaly,vagy,In.,demo,False,False,luxus,bolt,KFC,HUF,szorakozas,,123692,107533,215055,446280
2025-01-25,2024-12,4,5,39_20250125_3940,-29700.0,ruha,39,magas_jov,vagy,Nisi voluptatem quos.,manualis,False,False,luxus,bolt,H&M,HUF,szorakozas,,-98116,193944,523846,619674
2025-01-25,2024-12,4,5,20_20250125_3670,-3500.0,etterem,20,kozeposztaly,vagy,Totam occaecati pariatur.,manualis,False,False,luxus,bolt,KFC,HUF,szorakozas,,105812,34923,198974,339709
2025-01-25,2024-12,4,5,9_20250125_7268,-700.0,snack,9,alacsony_jov,impulzus,Natus in id.,import,False,False,luxus,bolt,Spar,HUF,szukseges,,231982,42446,42966,317394
2025-01-25,2024-12,4,5,17_20250125_5980,-2500.0,apro vasarlas,17,kozeposztaly,impulzus,Repellendus cumque itaque.,demo,False,False,luxus,bolt,piac,HUF,extra,,-8390,63706,273785,329101
2025-01-25,2024-12,4,5,34_20250125_3071,-2000.0,apro vasarlas,34,kozeposztaly,impulzus,Consequatur tempora aliquid.,demo,False,False,luxus,web,helyi bolt,HUF,extra,,166416,94463,67788,328667
2025-01-25,2024-12,4,5,20_20250125_9836,-6500.0,kave,20,kozeposztaly,impulzus,Beatae quasi.,import,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,-28388,61923,198974,232509
2025-01-25,2024-12,4,5,34_20250125_7204,-3100.0,apro vasarlas,34,kozeposztaly,impulzus,Sapiente reprehenderit at.,demo,False,False,luxus,bolt,piac,HUF,extra,,184816,94463,67788,347067
2025-01-25,2024-12,4,5,26_20250125_2207,-4900.0,etterem,26,kozeposztaly,vagy,Vel fugiat molestias sunt.,import,False,False,luxus,bolt,helyi etterem,HUF,extra,,127096,10337,275949,413382
2025-01-25,2024-12,4,5,18_20250125_1106,-4100.0,etterem,18,kozeposztaly,vagy,Molestiae eius incidunt.,demo,False,False,luxus,bolt,McDonald's,HUF,extra,,145582,26503,127152,299237
2025-01-25,2024-12,4,5,40_20250125_9167,-7500.0,kave,40,magas_jov,impulzus,Facere quam rem.,manualis,False,False,luxus,bolt,Starbucks,HUF,szorakozas,,-134930,196916,341561,403547
2025-01-25,2024-12,4,5,27_20250125_4971,-3200.0,kave,27,kozeposztaly,impulzus,Blanditiis porro consequatur.,demo,False,False,luxus,bolt,Starbucks,HUF,napi rutin,,15806,41793,212060,269659
2025-01-25,2024-12,4,5,11_20250125_6006,-2100.0,snack,11,kozeposztaly,impulzus,Alias fugit aspernatur numquam.,manualis,False,False,luxus,web,Lidl,HUF,napi rutin,,-53208,196563,82612,225967
2025-01-25,2024-12,4,5,11_20250125_1376,-3000.0,kutyu,11,kozeposztaly,vagy,Ipsum repellendus reiciendis.,manualis,False,False,luxus,web,eMAG,HUF,extra,,46492,196563,46012,289067
2025-01-26,2024-12,4,6,43_20250126_8681,-15800.0,ruha,43,magas_jov,vagy,Impedit sequi nesciunt perferendis.,manualis,False,False,luxus,bolt,Zara,HUF,extra,,70632,151896,220582,443110
2025-01-26,2024-12,4,6,27_20250126_5539,-3300.0,kave,27,kozeposztaly,impulzus,Sapiente facere ratione.,demo,False,False,luxus,web,helyi kavezo,HUF,szorakozas,,24406,41793,212060,278259
2025-01-26,2024-12,4,6,46_20250126_8753,-1000.0,kave,46,arerzekeny,impulzus,Exercitationem adipisci.,demo,False,False,luxus,web,Starbucks,HUF,szorakozas,,651580,38602,183328,873510
2025-01-26,2024-12,4,6,45_20250126_1280,-3700.0,etterem,45,magas_jov,vagy,Sapiente aut.,import,False,False,luxus,web,helyi etterem,HUF,szorakozas,,296104,171716,191136,658956
2025-01-26,2024-12,4,6,11_20250126_9049,-13400.0,utazas,11,kozeposztaly,vagy,Placeat assumenda iusto.,manualis,False,False,luxus,web,WizzAir,HUF,nyaralas,nyaralas,64292,196563,46012,306867
2025-01-26,2024-12,4,6,20_20250126_8650,-3300.0,kave,20,kozeposztaly,impulzus,Asperiores minima non.,manualis,False,False,luxus,bolt,Costa,HUF,szorakozas,,-6588,61923,198974,254309
2025-01-26,2024-12,4,6,12_20250126_9988,-14800.0,ruha,12,kozeposztaly,vagy,Dicta provident.,demo,False,False,luxus,bolt,H&M,HUF,extra,,91752,121587,110475,323814
2025-01-26,2024-12,4,6,2_20250126_5067,-1100.0,online rendeles,2,alacsony_jov,impulzus,Nulla.,manualis,False,False,luxus,bolt,Aliexpress,HUF,luxus,,139044,13942,19881,172867
2025-01-26,2024-12,4,6,42_20250126_1634,-3400.0,etterem,42,magas_jov,vagy,Nobis quisquam quia.,demo,False,False,luxus,bolt,helyi etterem,HUF,extra,,216570,170897,102858,490325
2025-01-26,2024-12,4,6,6_20250126_3856,-800.0,snack,6,alacsony_jov,impulzus,Reprehenderit reprehenderit ipsa.,manualis,False,False,luxus,web,bolt,HUF,szukseges,,318370,41146,107155,466671
2025-01-26,2024-12,4,6,36_20250126_7103,-4500.0,etterem,36,magas_jov,vagy,Rerum repellendus.,demo,False,False,luxus,web,helyi etterem,HUF,extra,,71726,184215,449955,705896
2025-01-26,2024-12,4,6,6_20250126_3509,-1400.0,snack,6,alacsony_jov,impulzus,Inventore temporibus aspernatur nihil.,manualis,False,False,luxus,bolt,Lidl,HUF,napi rutin,,319170,41146,107155,467471
2025-01-26,2024-12,4,6,38_20250126_4945,-38900.0,utazas,38,magas_jov,vagy,Velit.,import,False,False,luxus,web,WizzAir,HUF,nyaralas,nyaralas,27012,189191,177027,393230
2025-01-26,2024-12,4,6,14_20250126_1771,-5700.0,apro vasarlas,14,kozeposztaly,impulzus,A in quae.,manualis,False,False,luxus,bolt,piac,HUF,extra,,-57096,87747,129047,159698
2025-01-26,2024-12,4,6,44_20250126_4842,-13200.0,kave,44,magas_jov,impulzus,Itaque rem.,demo,False,False,luxus,web,Starbucks,HUF,szorakozas,,-233120,128141,466626,361647
2025-01-26,2024-12,4,6,7_20250126_9957,-100.0,kutyu,7,alacsony_jov,vagy,Quia dolor.,demo,False,False,luxus,web,eMAG,HUF,szorakozas,,441434,14470,113500,569404
2025-01-26,2024-12,4,6,20_20250126_4166,-14800.0,ruha,20,kozeposztaly,vagy,Sequi nam.,demo,False,False,luxus,bolt,Zara,HUF,extra,,66612,34923,198974,300509
2025-01-26,2024-12,4,6,27_20250126_3997,-5400.0,apro vasarlas,27,kozeposztaly,impulzus,Possimus facilis et.,import,False,False,luxus,bolt,helyi bolt,HUF,extra,,-23094,41793,212060,230759
2025-01-26,2024-12,4,6,38_20250126_5291,-4500.0,etterem,38,magas_jov,vagy,Voluptatem tempora.,demo,False,False,luxus,bolt,KFC,HUF,extra,,199112,189191,177027,565330
2025-01-26,2024-12,4,6,37_20250126_3473,-39300.0,utazas,37,magas_jov,vagy,Quis culpa ea.,import,False,False,luxus,bolt,WizzAir,HUF,luxus,nyaralas,181342,39697,154694,375733
2025-01-26,2024-12,4,6,38_20250126_4752,-7000.0,etterem,38,magas_jov,vagy,Quas veniam pariatur voluptatibus.,manualis,False,False,luxus,bolt,helyi etterem,HUF,szorakozas,,210112,189191,177027,576330
2025-01-26,2024-12,4,6,2_20250126_8835,-2400.0,kave,2,alacsony_jov,impulzus,Laborum nostrum.,manualis,False,False,luxus,web,Costa,HUF,napi rutin,,166444,13942,19881,200267
2025-01-26,2024-12,4,6,23_20250126_8448,-6900.0,kutyu,23,kozeposztaly,vagy,Ad veniam deserunt.,import,False,False,luxus,bolt,Media Markt,HUF,extra,,109152,77412,244752,431316
2025-01-26,2024-12,4,6,40_20250126_7169,-7400.0,mozi,40,magas_jov,vagy,Distinctio reiciendis at.,manualis,False,False,luxus,bolt,Cinema City,HUF,luxus,,230470,158316,283661,672447
2025-01-30,2025-01,5,3,25_20250130_3182,-4700.0,mozi,25,kozeposztaly,vagy,Deleniti neque delectus.,import,False,False,luxus,web,Cinema City,HUF,luxus,,136780,43975,85405,266160
2025-01-30,2025-01,5,3,41_20250130_7309,-9700.0,kutyu,41,magas_jov,vagy,Corporis assumenda quos.,manualis,False,False,luxus,bolt,Media Markt,HUF,szorakozas,,84915,16991,86571,188477
2025-01-30,2025-01,5,3,2_20250130_5278,-21424.0,rezsi,2,alacsony_jov,alap,rezsi koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,192019,10332,16191,218542
2025-01-30,2025-01,5,3,2_20250130_5536,-67870.0,lakber,2,alacsony_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,213443,10332,16191,239966
2025-01-30,2025-01,5,3,27_20250130_8553,0.0,megtakaritas,27,kozeposztaly,megtakaritas,20800Ft -> befektetes,manualis,True,False,megtakaritas,bolt,OTP,HUF,havi fix,gyerek,52055,41663,199650,293368
2025-01-30,2025-01,5,3,26_20250130_8054,-10600.0,utazas,26,kozeposztaly,vagy,Molestiae itaque.,manualis,False,False,luxus,bolt,WizzAir,HUF,nyaralas,nyaralas,107530,10337,238719,356586
2025-01-30,2025-01,5,3,33_20250130_3747,-72098.0,lakber,33,kozeposztaly,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,251639,96741,85983,434363
2025-01-30,2025-01,5,3,42_20250130_7529,-172132.0,lakber,42,magas_jov,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,371130,114147,102478,587755
2025-01-30,2025-01,5,3,47_20250130_7365,-77766.0,lakber,47,arerzekeny,alap,lakber koltseg,demo,True,True,szukseglet,utalÃ¡s,Banki utalÃ¡s,HUF,"fix, rezsi",,614159,30956,30484,675599
2025-01-30,2025-01,5,3,10_20250130_6553,-3100.0,etterem,10,alacsony_jov,vagy,Corporis accusantium natus.,import,False,False,luxus,bolt,KFC,HUF,extra,,245015,25140,114692,384847
2025-01-30,2025-01,5,3,7_20250130_3581,-600.0,apro vasarlas,7,alacsony_jov,impulzus,Modi eum in.,demo,False,False,luxus,bolt,piac,HUF,extra,,344795,14400,113120,472315
2025-01-30,2025-01,5,3,41_20250130_8802,-15600.0,ruha,41,magas_jov,vagy,Delectus distinctio.,demo,False,False,luxus,bolt,Zara,HUF,extra,,239115,16991,86571,342677
2025-01-30,2025-01,5,3,29_20250130_9307,-4800.0,mozi,29,kozeposztaly,vagy,Porro ipsa.,demo,False,False,luxus,bolt,Cinema City,HUF,szorakozas,,204970,21034,242789,468793
