url,title,price,area_m2,floor,rooms,location,Típus,scrape_date,listing_type,Szintek száma,Állapot,Fűtés,Erkély,Energetikai besorolás,Építés éve,Átlagos rezsiköltség,Napelem,Terasz
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8686560?page=46&pos=20,Budapest VI. kerület kiadó téglalakás 2 szobás: 280 ezer Ft,280.0,43.0,4. emelet,2.0,"Budapest VI. kerület, Rózsa utca",Téglalakás,2025-09-05,rental,,,Házközponti fűtés egyedi méréssel,2 m²,,2006.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8549118?page=47&pos=2,Budapest V. kerület kiadó téglalakás 3 szobás: 500 ezer Ft,500.0,81.0,3. emelet,3.0,"Budapest V. kerület, Só utca 8",Téglalakás,2025-09-05,rental,3.0,Felújított,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8651532?page=47&pos=8,Budapest V. kerület kiadó téglalakás 1+1 fél szobás: 280 ezer Ft,280.0,34.0,1. emelet,1.0,"Budapest V. kerület, Arany János",Téglalakás,2025-09-05,rental,1.0,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-ix-kerulet/8675318?page=47&pos=6,Budapest IX. kerület kiadó társasházi lakás 1 szobás: 180 ezer Ft,180.0,35.0,földszint,1.0,"Budapest IX. kerület, Friss utca",Társasházi lakás,2025-09-05,rental,,Átlagos,Távfűtés,,Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8568481?page=47&pos=10,Budapest XIII. kerület kiadó téglalakás 2 szobás: 250 ezer Ft,250.0,56.0,2. emelet,2.0,"Budapest XIII. kerület, Béke tér",Téglalakás,2025-09-05,rental,6.0,Újszerű,Házközponti fűtés egyedi méréssel,4 m²,Nem adta meg a hirdető,2005.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8611828?page=47&pos=9,Budapest VIII. kerület kiadó téglalakás 2 szobás: 340 ezer Ft,340.0,49.0,6. emelet,2.0,Budapest VIII. kerület,Téglalakás,2025-09-05,rental,6.0,Új építésű,Hőszivattyú,"26,9 m²",Nem adta meg a hirdető,2025.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8611037?page=47&pos=11,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiv-kerulet-torokor/8687168?page=47&pos=3,Budapest XIV. kerület kiadó társasházi lakás 2 szobás: 280 ezer Ft,280.0,42.0,3. emelet,2.0,"Budapest XIV. kerület, Törökőr",Társasházi lakás,2025-09-05,rental,6.0,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet-remetehegy/8317587?page=47&pos=4,Budapest III. kerület kiadó téglalakás 2+2 fél szobás: 550 ezer Ft,550.0,89.0,2. emelet,2.0,"Budapest III. kerület, Remetehegy",Téglalakás,2025-09-05,rental,2.0,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-iv-kerulet/8687074?page=47&pos=7,Budapest IV. kerület kiadó panellakás 3 szobás: 250 ezer Ft,250.0,74.0,1. emelet,3.0,"Budapest IV. kerület, Külső Szilágyi út",Panellakás,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8658138?page=47&pos=12,Budapest V. kerület kiadó téglalakás 1+1 fél szobás: 279 ezer Ft,279.0,45.0,1. emelet,1.0,"Budapest V. kerület, Szemere",Téglalakás,2025-09-05,rental,1.0,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xix-kerulet/8617657?page=47&pos=13,Budapest XIX. kerület kiadó társasházi lakás 2+2 fél szobás: 300 ezer Ft,300.0,68.0,4. emelet,2.0,"Budapest XIX. kerület, Bem utca",Társasházi lakás,2025-09-05,rental,,Újszerű,Távfűtés,,Nem adta meg a hirdető,1983.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-albertfalva/8669791?page=47&pos=17,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiv-kerulet/8671948?page=47&pos=15,Budapest XIV. kerület kiadó társasházi lakás 2 szobás: 230 ezer Ft,230.0,54.0,1. emelet,2.0,"Budapest XIV. kerület, Bazsarózsa utca",Társasházi lakás,2025-09-05,rental,,Átlagos,Gázkazán,,Nem adta meg a hirdető,1974.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-viii-kerulet/8638221?page=47&pos=16,Budapest VIII. kerület kiadó társasházi lakás 2 szobás: 240 ezer Ft,240.0,55.0,földszint,2.0,"Budapest VIII. kerület, Hungária körút",Társasházi lakás,2025-09-05,rental,,Újszerű,Egyéb,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet/8644805?page=47&pos=18,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xv-kerulet/8613284?page=47&pos=19,Budapest XV. kerület kiadó téglalakás 2 szobás: 275 ezer Ft,275.0,43.0,1. emelet,2.0,Budapest XV. kerület,Téglalakás,2025-09-05,rental,3.0,Újszerű,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-xix-kerulet-kispest/8685135?page=48&pos=1,Budapest XIX. kerület kiadó panellakás 1 szobás: 200 ezer Ft,200.0,18.0,földszint,1.0,"Budapest XIX. kerület, Kispest, Templom tér",Panellakás,2025-09-05,rental,4.0,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8687064?page=48&pos=2,Budapest VI. kerület kiadó téglalakás 3 szobás: 516 ezer Ft,516.0,94.0,4. emelet,3.0,"Budapest VI. kerület, Paulay Ede utca",Téglalakás,2025-09-05,rental,4.0,Jó állapotú,Gázkazán,"3,8 m²",Nem adta meg a hirdető,1930.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-lipotvaros/8436385?page=48&pos=6,Budapest V. kerület kiadó téglalakás 2+1 fél szobás: 899 ezer Ft,899.0,90.0,2. emelet,2.0,"Budapest V. kerület, Lipótváros",Téglalakás,2025-09-05,rental,4.0,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-iii-kerulet/8646757?page=48&pos=4,Budapest III. kerület kiadó téglalakás 2 szobás: 270 ezer Ft,270.0,53.0,4. emelet,2.0,"Budapest III. kerület, Lajos utca",Téglalakás,2025-09-05,rental,5.0,Felújított,Fan coil,8 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8594281?page=48&pos=7,Budapest VI. kerület kiadó téglalakás 2 szobás: 400 ezer Ft,400.0,83.0,földszint,2.0,"Budapest VI. kerület, Andrássy út",Téglalakás,2025-09-05,rental,5.0,Újszerű,Házközponti,5 m²,Nem adta meg a hirdető,1950.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8686539?page=48&pos=8,Budapest IX. kerület kiadó téglalakás 2 szobás: 320 ezer Ft,320.0,72.0,3. emelet,2.0,"Budapest IX. kerület, Belső Ferencváros, Lónyay utca",Téglalakás,2025-09-05,rental,,,Házközponti fűtés egyedi méréssel,4 m²,Nem adta meg a hirdető,1920.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xvi-kerulet/8661873?page=47&pos=14,Budapest XVI. kerület kiadó téglalakás 3 szobás: 750 ezer Ft,750.0,100.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8609689?page=47&pos=20,,170.0,30.0,1. emelet,1.0,"Budapest VII. kerület, Garay",Téglalakás,2025-09-05,rental,1.0,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8682178?page=48&pos=9,Budapest VII. kerület kiadó téglalakás 1 szobás: 170 ezer Ft,170.0,30.0,1. emelet,1.0,"Budapest VII. kerület, Garay",Téglalakás,2025-09-05,rental,1.0,Felújított,Egyéb,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiii-kerulet/8676650?page=48&pos=12,"Budapest XIII. kerület kiadó társasházi lakás 3 szobás: 1,19 millió Ft",1.19,105.0,1. emelet,3.0,"Budapest XIII. kerület, Marina part",Társasházi lakás,2025-09-05,rental,,Újszerű,Egyéb,,Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-madarhegy/8648665?page=48&pos=11,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet/8686489?page=48&pos=10,Budapest II. kerület kiadó téglalakás 3 szobás: 520 ezer Ft,520.0,124.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8632925?page=49&pos=1,Budapest IX. kerület kiadó téglalakás 3 szobás: 400 ezer Ft,400.0,71.0,5. emelet,3.0,Budapest IX. kerület,Téglalakás,2025-09-05,rental,6.0,Újszerű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2008.0,,,
https://www.zenga.hu/ingatlan/kiado-apartman-garzon-budapest-v-kerulet-lipotvaros/8505771?page=48&pos=20,Budapest V. kerület kiadó apartman és garzon 2 szobás: 290 ezer Ft,290.0,63.0,1. emelet,2.0,"Budapest V. kerület, Lipótváros",Apartman és garzon,2025-09-05,rental,3.0,Jó állapotú,Házközponti,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-angyalfold/8367724?page=49&pos=6,Budapest XIII. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,46.0,1. emelet,1.0,"Budapest XIII. kerület, Angyalföld",Téglalakás,2025-09-05,rental,8.0,Felújított,Távfűtés,,Nem adta meg a hirdető,,35 000 Ft/hó,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8648521?page=49&pos=8,Budapest IX. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,65.0,1. emelet,2.0,"Budapest IX. kerület, Telepy",Téglalakás,2025-09-05,rental,5.0,Újszerű,Gázkazán,7 m²,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8684867?page=49&pos=7,Budapest XIII. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,40.0,félemelet,1.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,5.0,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8508158?page=49&pos=9,Budapest VI. kerület kiadó téglalakás 3 szobás: 500 ezer Ft,500.0,90.0,földszint,3.0,"Budapest VI. kerület, Jókai tér",Téglalakás,2025-09-05,rental,5.0,Felújított,Elektromos,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8619543?page=49&pos=3,Budapest VIII. kerület kiadó téglalakás 1 szobás: 220 ezer Ft,220.0,26.0,1. emelet,1.0,Budapest VIII. kerület,Téglalakás,2025-09-05,rental,6.0,Új építésű,Hőszivattyú,,,2025.0,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-ii-kerulet/7819647?page=49&pos=10,Budapest II. kerület kiadó társasházi lakás,253.0,44.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-i-kerulet/8635752?page=49&pos=2,Budapest I. kerület kiadó társasházi lakás 4 szobás: 360 ezer Ft,360.0,75.0,tetőtér,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8607138?page=49&pos=11,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet/8647470?page=49&pos=12,Budapest XIV. kerület kiadó téglalakás 1 szobás: 280 ezer Ft,280.0,35.0,2. emelet,1.0,"Budapest XIV. kerület, Thököly út",Téglalakás,2025-09-05,rental,4.0,Újszerű,Távfűtés,,Nem adta meg a hirdető,1907.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xv-kerulet/8671924?page=49&pos=5,,,,,2.0,"Budapest XIII. kerület, Vizafogó",Téglalakás,2025-09-05,rental,,Új építésű,Házközponti,,A,2021.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8607134?page=49&pos=13,Budapest VIII. kerület kiadó téglalakás 1 szobás: 220 ezer Ft,220.0,26.0,földszint,1.0,Budapest VIII. kerület,Téglalakás,2025-09-05,rental,6.0,Új építésű,Hőszivattyú,"4,3 m²",,2025.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-vizafogo/8686443?page=49&pos=14,Budapest XIII. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,42.0,6. emelet,2.0,"Budapest XIII. kerület, Vizafogó",Téglalakás,2025-09-05,rental,,Új építésű,Házközponti,,,2021.0,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiv-kerulet/8671949?page=49&pos=16,Budapest XIV. kerület kiadó társasházi lakás 2 szobás: 230 ezer Ft,230.0,54.0,félemelet,2.0,"Budapest XIV. kerület, Bazsarózsa utca",Társasházi lakás,2025-09-05,rental,,Átlagos,Gázkazán,,Nem adta meg a hirdető,1974.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8619559?page=49&pos=18,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-iv-kerulet/8665018?page=49&pos=19,Budapest IV. kerület kiadó társasházi lakás 1+2 fél szobás: 220 ezer Ft,220.0,56.0,1. emelet,1.0,"Budapest IV. kerület, Pozsonyi utca",Társasházi lakás,2025-09-05,rental,,Újszerű,Távfűtés,,Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-iii-kerulet/8645257?page=49&pos=20,Budapest III. kerület kiadó társasházi lakás 3 szobás: 645 ezer Ft,645.0,86.0,1. emelet,3.0,"Budapest III. kerület, Turbolya köz",Társasházi lakás,2025-09-05,rental,,Újszerű,Egyéb,,A,2023.0,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8673291?page=50&pos=1,Budapest VII. kerület kiadó téglalakás 2 szobás: 270 ezer Ft,270.0,53.0,3. emelet,2.0,"Budapest VII. kerület, Kertész",Téglalakás,2025-09-05,rental,1.0,Felújított,Egyéb,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/8639459?page=50&pos=2,Budapest V. kerület kiadó téglalakás 2 szobás: 150 ezer Ft,150.0,54.0,félemelet,2.0,"Budapest V. kerület, Hold utca",Téglalakás,2025-09-05,rental,1.0,Felújított,Házközponti,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet/7642940?page=50&pos=3,Budapest I. kerület kiadó téglalakás 3 szobás: 750 ezer Ft,750.0,97.0,1. emelet,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8684026?page=49&pos=17,Budapest XIII. kerület kiadó téglalakás 3+1 fél szobás: 850 ezer Ft,850.0,120.0,5. emelet,3.0,"Budapest XIII. kerület, Újlipótváros, Viza utca",Téglalakás,2025-09-05,rental,5.0,Újszerű,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8607153?page=50&pos=11,Budapest VIII. kerület kiadó téglalakás 1 szobás: 220 ezer Ft,220.0,26.0,3. emelet,1.0,Budapest VIII. kerület,Téglalakás,2025-09-05,rental,6.0,Új építésű,Hőszivattyú,"3,1 m²",Nem adta meg a hirdető,2025.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-szepilona/8665702?page=50&pos=9,Budapest II. kerület kiadó téglalakás 1+1 fél szobás: 220 ezer Ft,220.0,32.0,2. emelet,1.0,"Budapest II. kerület, Szépilona, Hűvösvölgyi út 22",Téglalakás,2025-09-05,rental,4.0,Felújított,Egyéb,13 m²,Nem adta meg a hirdető,2005.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet/8646755?page=50&pos=10,Budapest I. kerület kiadó téglalakás 2 szobás: 260 ezer Ft,260.0,74.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-viii-kerulet/8609715?page=50&pos=13,Budapest VIII. kerület kiadó téglalakás 2 szobás: 320 ezer Ft,320.0,50.0,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xv-kerulet/8273220?page=50&pos=12,Budapest XV. kerület kiadó társasházi lakás 2+2 fél szobás: 300 ezer Ft,300.0,69.0,9. emelet,2.0,"Budapest XV. kerület, Legénybíró utca",Társasházi lakás,2025-09-05,rental,,Újszerű,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xvi-kerulet-cinkota/8305370?page=50&pos=5,,,,földszint,2.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,3.0,Újszerű,Elektromos,,Nem adta meg a hirdető,1960.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/7972051?page=50&pos=14,Budapest VI. kerület kiadó téglalakás 2 szobás: 300 ezer Ft,300.0,56.0,földszint,2.0,"Budapest VI. kerület, Teréz körút",Téglalakás,2025-09-05,rental,3.0,Újszerű,Elektromos,,Nem adta meg a hirdető,1960.0,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8241107?page=50&pos=16,Budapest XIII. kerület kiadó téglalakás 3 szobás: 554 ezer Ft,554.0,63.0,4. emelet,3.0,Budapest XIII. kerület,Téglalakás,2025-09-05,rental,8.0,Új építésű,Házközponti fűtés egyedi méréssel,,A+,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8687133?page=50&pos=18,Budapest VII. kerület kiadó téglalakás 3 szobás,297.0,70.0,3. emelet,3.0,"Budapest VII. kerület, Garay utca",Téglalakás,2025-09-05,rental,7.0,Felújított,Házközponti fűtés egyedi méréssel,,B,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xi-kerulet/8387582?page=50&pos=17,Budapest XI. kerület kiadó társasházi lakás 4 szobás: 590 ezer Ft,590.0,120.0,2. emelet,4.0,"Budapest XI. kerület, Avar utca",Társasházi lakás,2025-09-05,rental,,Újszerű,Gázkazán,,A+,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8589225?page=50&pos=19,Budapest VI. kerület kiadó téglalakás 4 szobás: 751 ezer Ft,751.0,189.0,1. emelet,4.0,"Budapest VI. kerület, Szív utca",Téglalakás,2025-09-05,rental,5.0,Jó állapotú,Gázkazán,,Nem adta meg a hirdető,1934.0,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiii-kerulet/8666717?page=50&pos=20,Budapest XIII. kerület kiadó társasházi lakás 1+2 fél szobás: 300 ezer Ft,300.0,57.0,földszint,1.0,"Budapest XIII. kerület, Pannónia utca",Társasházi lakás,2025-09-05,rental,,Átlagos,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,,,Nincs,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-angyalfold/8555641?page=6&pos=5&cr=29,Budapest XIII. kerület kiadó téglalakás 1+1 fél szobás: 300 ezer Ft,300.0,49.0,3. emelet,1.0,"Budapest XIII. kerület, Angyalföld",Téglalakás,2025-09-05,rental,,Új építésű,Geotermikus,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-apartman-garzon-budapest-vii-kerulet/8482788?page=4&pos=6&cr=55,Budapest VII. kerület kiadó apartman és garzon 1 szobás: 150 ezer Ft,150.0,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ii-kerulet-vizivaros-ii-ker/8631851?page=5&pos=16&cr=35,Budapest II. kerület kiadó téglalakás 2 szobás: 350 ezer Ft,350.0,54.0,1. emelet,2.0,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-tarsashazi-lakas-budapest-xiii-kerulet-ujlipotvaros/8636561?page=1&pos=8&cr=110,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-albertfalva/8671785?page=6&pos=3&cr=30,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-panellakas-budapest-iv-kerulet-ujpest/8690028?page=6&pos=7&cr=25,Budapest IV. kerület kiadó panellakás 2 szobás: 220 ezer Ft,220.0,54.0,4. emelet,2.0,"Budapest IV. kerület, Újpest",Panellakás,2025-09-05,rental,10,Jó állapotú,Távfűtés,4 m²,Nem adta meg a hirdető,1975,18 500 Ft/hó,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet-viranyos/8433805?page=6&pos=6&cr=25,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-i-kerulet/8578915?page=1&pos=10&cr=101,Budapest XIII. kerület kiadó egyéb lakás 2 szobás: 295 ezer Ft,295.0,51.0,1. emelet,2.0,Budapest XIII. kerület,Egyéb lakás,2025-09-05,rental,8,Új építésű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2020,,,
https://www.zenga.hu/ingatlan/kiado-egyeb-lakas-budapest-xiii-kerulet/8644471?page=6&pos=4&cr=29,Budapest XIII. kerület kiadó egyéb lakás 2 szobás: 295 ezer Ft,295.0,51.0,1. emelet,2.0,Budapest XIII. kerület,Egyéb lakás,2025-09-05,rental,8,Új építésű,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,2020,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet/8631282?page=6&pos=9&cr=23,Budapest IX. kerület kiadó téglalakás 3 szobás: 350 ezer Ft,350.0,64.0,6. emelet,3.0,Budapest IX. kerület,Téglalakás,2025-09-05,rental,6,Újszerű,Egyéb,,Nem adta meg a hirdető,2015,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-spanyolret/8520344?page=6&pos=8&cr=25,Budapest XI. kerület kiadó téglalakás 3 szobás: 495 ezer Ft,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet/8658828?page=6&pos=15&cr=22,Budapest XIII. kerület kiadó téglalakás 2+1 fél szobás: 420 ezer Ft,420.0,90.0,5. emelet,2.0,"Budapest XIII. kerület, Pozsonyi út",Téglalakás,2025-09-05,rental,6,Felújított,Távfűtés,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8603605?page=6&pos=14&cr=23,Budapest IX. kerület kiadó téglalakás 1+1 fél szobás: 250 ezer Ft,250.0,45.0,4. emelet,1.0,"Budapest IX. kerület, Belső Ferencváros",Téglalakás,2025-09-05,rental,7,Átlagos,Házközponti fűtés egyedi méréssel,,Nem adta meg a hirdető,1910,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xii-kerulet/8316191?page=11&pos=1,Budapest XII. kerület kiadó téglalakás 4 szobás: 670 ezer Ft,670.0,170.0,földszint,4.0,Budapest XII. kerület,Téglalakás,2025-09-05,rental,1,Újszerű,Hőszivattyú,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiv-kerulet-istvanmezo/8484002?page=8&pos=19&cr=6,Budapest XIV. kerület kiadó téglalakás 2 szobás: 320 ezer Ft,320.0,60.0,1. emelet,2.0,"Budapest XIV. kerület, Istvánmező, Ilka utca 58.",Téglalakás,2025-09-05,rental,4,Újszerű,Házközponti fűtés egyedi méréssel,7 m²,A+,2017,65 000 Ft/hó,Nincs,7 m²
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8654941?page=11&pos=3,Budapest XIII. kerület kiadó téglalakás 2 szobás,356.0,81.0,2. emelet,2.0,"Budapest XIII. kerület, Újlipótváros",Téglalakás,2025-09-05,rental,,Felújított,Távfűtés egyedi méréssel,,Nem adta meg a hirdető,1946,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xv-kerulet/8693141?page=11&pos=6,,,,,,,,2025-09-05,rental,,,,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8645433?page=1&pos=6&cr=150,,,,1. emelet,3.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,1,Újszerű,Gázkazán,,Nem adta meg a hirdető,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet/5925494?page=11&pos=4,"Budapest V. kerület kiadó téglalakás 4 szobás: 2,76 millió Ft",2.76,134.0,1. emelet,4.0,Budapest V. kerület,Téglalakás,2025-09-05,rental,3,Újszerű,Gázkazán,,Nem adta meg a hirdető,1870,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-xi-kerulet-sasad-sashegy-xi-ker/8685073?page=6&pos=1&cr=30,,1.18,98.0,1. emelet,3.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,1,Újszerű,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vii-kerulet/8610745?page=6&pos=13&cr=23,,1.18,98.0,1. emelet,3.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,1,Újszerű,Gázkazán,,,,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-vi-kerulet/8692279?page=11&pos=9,Budapest VI. kerület kiadó téglalakás 2 szobás: 270 ezer Ft,270.0,43.0,földszint,2.0,Budapest VI. kerület,Téglalakás,2025-09-05,rental,,Felújított,Egyéb,,Nem adta meg a hirdető,1960,,,
https://www.zenga.hu/ingatlan/kiado-teglalakas-budapest-v-kerulet-belvaros/7893135?page=11&pos=2,"Budapest V. kerület kiadó téglalakás 3 szobás: 1,18 millió Ft",1.18,98.0,1. emelet,3.0,"Budapest V. kerület, Belváros",Téglalakás,2025-09-05,rental,1,Újszerű,,,,,,,
