tcdb_id,title,soldprice,solddate,seller_name,seller_sales,seller_rating,link,soldprice_fact,solddate_dt,matched_text,match_score,card_id
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla RC RR Blue Prizm 141/149 #177 KT01,$0.15,"Mar 3, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396238976216?_skw=2024-25+Panini+Yaser+Asprilla&epid=19074958339&itmmeta=01JV4JM69NXB2G6Z3SWBK6NPZZ&hash=item5c41aef4d8:g:F0kAAOSwKkNnu02j&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1d6k0jMtPU7RI8HXrKKgIQ2f8opTv6TInDYeNrOWK4h3UoLZeS55xDwP0kbGL4rYr3M%2FMBMdfSOMBWJKduNLnfwrTAs9Q07TxtYO%2BfuOEak7h5JFQtdW8n2Atcn2s1RC8JW2igE0w1Dg5JGJCjmlUv4ejFbinLT82mAslinKRrOmsi6mb1gmYYBjEn3NdKZbP6a0pTFjcChG1TQc0nIg4BYJo%2B06wiQGiOGEfTnx62QObNnydSlT1jblOmhsiDcMzxVvXTHsZFuTutjZWL1BwR3hMhQx1tS4ckSnZxnTZKWPhwPAPhsxG8CSrnZuhttmK4%3D%7Ctkp%3ABk9SR_jk0JLZZQ,0.15,2025-03-03 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,55.0,27448718.0
413770.0,Yaser Asprilla 2024-25 Donruss Soccer Hobby + Int - 4X Box Player BREAK #10,$2.49,"Mar 2, 2025",north-of-7,165011,99.6,https://www.ebay.com/itm/226622192667?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69NGWGYSB6Z0710PNF7&hash=item34c3bc3c1b:g:jeMAAeSwnIVnwT87&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1ed0dipTTV12iZMq2JJSfNSOcylHUkitQEgSr9wrLHfGX09qIJLPrBn2ZW%2BFvzkwgPw4uJkbubfoTDzUR%2FKrB1Nc2NLytqpgRk1WpGA9u%2FJGU985s1cGpzOX%2BmuGE5TULnz7n5W%2BDXbYGJkLn49sJVoMv0bZKrMcX0gkZLVcKvtOHPR3PN6vdxGDzF%2FBsc5Z%2BZAXetYji8RUf2QCpxzblqDpW5vbOMvoiU8GMUy8oLCcC2KF%2F8ODr%2B6tpQGD7ybs0PFpVbUJMCchVGyDJEwgX35xD%2FyiXYdnZ0xmRgDLkfN5K3dv4DV%2BB2sAgqcdUklQiY%3D%7Ctkp%3ABk9SR_jk0JLZZQ,2.49,2025-03-02 00:00:00,2024-25 Donruss - The Rookies Black #1 Yaser Asprilla,40.0,27737660.0
413770.0,2024-25 Panini Donruss Optic Yaser Asprilla #177 RC Rated Rookie Red /299,$0.99,"Feb 24, 2025",murozond,35258,99.5,https://www.ebay.com/itm/365409901644?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69NCASG13DW877Q32WD&hash=item5514209c4c:g:cSkAAOSwkGFntpe~&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dysHvvOf6xfL%2BWdX%2Fe4%2B6j8v49h1VCdEFxdKaKFrdit1DiZ%2BIteae4tvjMdz8ZfV0rYtFPyACzG%2BLFrie2igIlVkxCyewlT0sKKY%2FBuL8NoWkUgVnPUAUXDzW7ae8Bl3sc8zMVld9exEIXtp7k2buaIJcDxcWSp85G88g8kP4cHbqZhi%2FunBUi6dWIGimNX3Ci82Fs7eTjSWX%2BPTKToVZCurfGPUqkRXvrhsjPrcIs%2BSY1EnSxuswSyZZH9ZvMkYne%2FfWw7%2FkgNpGZD3iyjv5YZJ2yaBtxzTOfCgdCjf29pDoFjGUCaPS%2BpNZQPtQBlqw%3D%7Ctkp%3ABk9SR_jk0JLZZQ,0.99,2025-02-24 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,55.0,27451166.0
413770.0,[g]2024-25 Panini Donruss soccer kit series-RC Yaser Asprilla,$1.00,"Feb 22, 2025",rex-cards,2741,100,https://www.ebay.com/itm/286328270127?_skw=2024-25+Panini+Yaser+Asprilla&epid=23074964797&itmmeta=01JV4JM69NTVK372P02CG9NAGE&hash=item42aa7ead2f:g:ikYAAOSw6R5nryPs&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eYF8LWFV7HLBa5ofXImSS77ZtgMiQUVZXoRV%2BY2IzJ8UeXUpj6u61EDjCGvV%2FR9igacAJjd414mYtARjzwR1K%2FXY94uzYM2caDx%2Bei3GLZ%2Fdkt2E3wFEe7xKY40geBFSZIubwr48OqCRaQh3ULbkMap46TFvWf8RxP2HRyp4wYgYiOfW2lxoOSROgLMa%2FKF9fOefcCC%2BNk3rWaVsPPn6trXuEkaFQzZ0P7%2BXROxTDljEn8wZQ8aC2owAokNzPY6UhBkEYkXzFYTHITQ75ESHUC%7Ctkp%3ABk9SR_jk0JLZZQ,1.0,2025-02-22 00:00:00,2024-25 Donruss - Kit Series Black #KS-YA Yaser Asprilla,40.0,27859044.0
413770.0,2024-25 Panini Donruss Yaser Asprilla RC RR Aqua 118/199 #177 KT01,$0.40,"Feb 19, 2025",triumph_sportscards,815,100,https://www.ebay.com/itm/396200840185?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004027&itmmeta=01JV4JM69N4JHE25RYVFJ5M32W&hash=item5c3f690bf9:g:M7IAAOSwW7dnq4RR&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dD7MVrzrmO9eYkbdWUe2ZIkGocNT5dcwwaLDRCttMa1q79KNcKXQAkvnekGwyiR2XOG9Iz%2FHIsN7veqfEv%2F7NMTO3FSYIrerVfwbz5hOhMgh2rhOPNppfuC1VA0UCWbZpH%2Fvg3EyyVR%2FYi%2BoawYZEerXNaNCPcTTvcXIoyejJSn7uiYI1%2FySITjE61JvXuFU5WxvWa%2BoyhvatUDtgXQQiED2joXk%2FmZAFiZNWhDEIjyJZw524V1kfmEK9TwLXdyy5%2BMy%2FPSPiLOB6SMKGWrDNt%7Ctkp%3ABk9SR_jk0JLZZQ,0.4,2025-02-19 00:00:00,2024-25 Donruss - Black #177 Yaser Asprilla,40.0,27449738.0
413770.0,"2024-25 Donruss Soccer Rated Rookies #177 Yaser Asprilla, Colombia",$1.49,"Feb 13, 2025",ptaspo-98,7287,99.5,https://www.ebay.com/itm/235928904725?_skw=2024-25+Panini+Yaser+Asprilla&epid=23074964797&itmmeta=01JV4JM69NDYB5NC5SQ3N6TBNS&hash=item36ee756415:g:bDoAAOSweqlnlDkO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1caTHFUtkRyFjW69zfCGR%2Fx%2Ffe3QtW6JVAaJiFWR6IVtuIulC3w9We8aMp%2Bo52LHwRPy4%2BlMk5LdstLSe%2BmA3ibFmRWFjew%2B83M5jK59qmkcQdk3iMlLSqiG0PBgZKEAJ9lvT7n7yqigAO90yOGzgvtXQBs9Pq4b%2FSpN6IK1Qg8gF4fW8SkIVZVkfqW76ewQZT4hhJDDxqu6XFd%2FairS%2B63xaYdUcCKOG%2Bzyw4KIbXr7S6MaxQKHYnmn2c%2Fra5Ohy05XlJjsBJeYsEsJVw%2FgAjf%7Ctkp%3ABk9SR_jk0JLZZQ,1.49,2025-02-13 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,45.0,27737811.0
413770.0,2024-25 Donruss Rated Rookie Blue Fool #177 Yaser Asprilla RC /49 Columbia,$8.49,"Feb 25, 2025",jomart334,973,100,https://www.ebay.com/itm/197048066679?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004092&itmmeta=01JV4JM69NWR1K2TQ9QC43K9Y6&hash=item2de0fae277:g:GmwAAeSwIEBnuz~f&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cD8GoRGpbTFjFWKcs49kohwWXNZ5%2Bgii4MJrazg1%2BHo9N5KMNjrezx7LXb8j7BUeqY8aeZ7O3PPokJYcAECBJavEqFr%2FOxduxDeQvjjbaDcLY7gLQzDpaB7k4EZxzRWfQWFyAFlGWNW%2F0PcZwjZ8vba2OQb4IpjpIAFpjbnK8iyUWOLjjUrV3mCcz5Pyh1gpeiU4VascBtBP7n3EkCChNgO4EslOmsFbWFcsTxI%2BRC4CQCPkvL7EU%2FWjAmq8Ldbt8EpvSAjfMXHi5hXRQQ9v6%2Ba5X%2FPWTbi7TDAa53ikPfeXtiYEn9gimDFocC5VXqMGo%3D%7Ctkp%3ABk9SR_jk0JLZZQ,8.49,2025-02-25 00:00:00,2024-25 Donruss - Blue #177 Yaser Asprilla,55.0,27448718.0
413770.0,"2024-25 Donruss Soccer Rookie Kings RED #17 Yaser Asprilla, Colombia",$2.00,"Mar 10, 2025",gust0-collectz,34,100,https://www.ebay.com/itm/226626991846?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69NYVEQ1TJXRQNSXFNE&hash=item34c40576e6:g:rWYAAOSwP5FnxR1J&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cCQsQR7r4bn0F1ozaPcsNT5p%2BpUFNPY%2BVXx2t0CEG3aEQnAx7I0VxTyVpakMkEVoxwYfVbitG%2BkHU2A2rnkhpuY4kzsw8XHajucmI0vgIGZQ2rLZJyqfeLeE1KXU0wF6%2Fq3PCSysCqA%2F7Kj6YRng%2FwJ%2F2raCpFtlDhdvfrF7SESDrZzx6P%2F4HvFs%2FduywTjXDBAXG5zg6bP20UbeDnL3f8wKvoFg91t%2FerR7sIFXrkBONtL65wTbdoq7cLYndqYqPKNiH7tEibMW6X5882%2FOfga3op%2F8CAeCYT6%2FynasPqJwb5k0YtwFu6B7u1SK6ombs%3D%7Ctkp%3ABk9SR_jk0JLZZQ,2.0,2025-03-10 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,Yaser Asprilla RED Rookie Kings #17 2024-25 Donruss Colombia,$2.00,"Mar 22, 2025",mjbsportscards00,453,100,https://www.ebay.com/itm/146449012442?_skw=2024-25+Panini+Yaser+Asprilla&epid=9074950894&itmmeta=01JV4JM69NS55X9SRMS77KXP1Y&hash=item22190a96da:g:oOQAAOSwWeNn1AQI&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dfM%2F5lll7svdx8Ik8nbPr4BNqwiCuJ0wAnJdHOw3lyqPpQpzDlIiOkTTlqW0WL9a741HR9uqrgrWfwnWw6hIN6SBH1jsBISHYDAOMbwDQbrLMIuWAroC5aXvJk6%2Fsl4D2BHI1cA%2FWd%2FyKZEPE3DxhWmO5P5X%2FcuZnE8BQqUOzqhy%2B86nFGfg52ThJO7Sn2dEdqs8%2BehNW%2BacP5kNw7ptDEvMb6Jzhk9SlPwTkGAkCA0CQyvlER4iRZVD%2FNjZsmdiUfronWXOXFzKq0B44hP%2FRGh1Gx4dO6CDHXQo%2F5OesSjJjr8wU8hPsTbi1qRWd4Z%2BI%3D%7Ctkp%3ABk9SR_jk0JLZZQ,2.0,2025-03-22 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,2024-25 Donruss #17 Yaser Asprilla Rookie Kings,$2.19,"Mar 7, 2025",dootzcards_ig,1690,100,https://www.ebay.com/itm/335808754265?_skw=2024-25+Panini+Yaser+Asprilla&epid=19074958253&itmmeta=01JV4JM69N5A0MXNRVK0XG490C&hash=item4e2fc2f259:g:QpIAAeSw-z1nq9nF&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ctyAKLMxwVV0oInpWTNryqtgGjETVjVB7BxfywbRe21x5gKZecCzN4Jnysq7hQZeQx8IbUnJP1G2T5jXKVJ%2FH7OwPF9U1NMdY5eVIgSDGClwNqqTdr6OiNJBOP0DELNu%2FoXyjcGyesIoHaLxq%2B94q4sDwApvo7uoDGI5MoycaJaIzcqavAWs2lhNfJvOpWrdso6WrQrbhxIEaC3x9a51zyegV1oAfhfNRsrth14T3Kto3Rnk1YqgXOV3xUXI%2B%2FOBErRbhLYYDQjYPGpZFK%2Bdg1%7Ctkp%3ABk9SR_jk0JLZZQ,2.19,2025-03-07 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,"2024-25 Donruss Soccer Rookie Kings #17 Yaser Asprilla, Colombia",$1.49,"Feb 13, 2025",ptaspo-98,7287,99.5,https://www.ebay.com/itm/235930278742?_skw=2024-25+Panini+Yaser+Asprilla&epid=19074958253&itmmeta=01JV4JM69NCM5QF1VQK9DPZDJ7&hash=item36ee8a5b56:g:Es0AAOSwoyVnlYUX&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dSX5WakxnbGY0qW%2BkOPAoY8RcyOLtPeObJGtmGQ4jSO4dkizV9NGdzSC9suwHO%2B0snJCJD%2B1EqCDndUazZ%2BgaV6TEExzjL6jug3MZkJjoNdokl4G9OrQueSty7sLz8hFCidLMpqCuX4E6ro4pOu6oBIFWtkhOextIE%2BFyD2NC77xDCbh06jyTMr07YeS7uICWtzNRQUGZOdzZ%2FGD9JFecx4ORRszlV6Z17zCuZ0caS6uM7lB3dvkTj7OslVAj4yRTyFBJF74gAdtRjlO10nRrX%2BTyVuUv0Ok2qdy%2FJ5gBdHAOtvbdJvHrLy23WefHkN00%3D%7Ctkp%3ABk9SR_jk0JLZZQ,1.49,2025-02-13 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,2024-25 Donruss Yaser Asprilla Rookie Kings RC Red #17,$0.99,"Apr 28, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376181604069?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69N6WJQD4JA8AX9YYVQ&hash=item57962bbee5:g:RhcAAeSwuIFny1y4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dp7%2BsfmKYXhPHe0AVnPfYOG6E%2FsyjRt5HtvMwQ2%2FsEQ%2BqqS3fDdPSmGczeFkPHCnDccDcSduDcKCEveyp9oVRq4AUsK%2FpKVXf7mBASHamQelML00T4%2Byg%2FG%2FSwsFoXfDLSNVbgKFm0bdkhg8tktRhCbiuNsfrPSmwaWD9kO%2BXhf8VS6EHxlOXbAiQCkoEDfjJbWtBcFnwsjoafyYkzaRFcd39Vkn%2B6H3eHoraDTazpA7rgVXqMI1g99bZVdqL%2FS4EOSZHrnIcmiZ7p2ZlqYCXM%7Ctkp%3ABk9SR_jk0JLZZQ,0.99,2025-04-28 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,Yaser Asprilla RC Donruss Rated Rookie 2024-25 Silver Cubic Foil #177 Colombia,$0.99,"Mar 12, 2025",icepackcards,144,100,https://www.ebay.com/itm/167357974737?_skw=2024-25+Panini+Yaser+Asprilla&epid=17074960295&itmmeta=01JV4JM69NAJ9HZKBY0N0S6VFR&hash=item26f75008d1:g:spQAAeSwDq1ntXDL&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dR0FuCMICPrmPAe2iXsM4XWEmoquUgr213CxCfgR20B2wIBP9%2FhQ%2BWOUwVKzUsbqp5ga1AONJl6mTvNwZf%2FaFUx4J9H9WbcjYzEDYfhm6bo6OBn4QcLiS2vudiRrUh9yUzm0WAICa3zyv3dnI5feZhInn8Ny6acNEP6PQE4l3KJxHpX2hf%2BmlqbglyhpgsfV2MhM9Phbv9%2FDEUU72F3IXK%2B20K3bp03Do8FCbhHVnwNC4CnINJbE3VUOkqd8wwu0PsuxrWIHsPNWa5rqwLpFlT6tbkc8mfLyczEKHvPjHhzF1ogAMubmlbC6FsxzqFQNM%3D%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-03-12 00:00:00,2024-25 Donruss - Silver #177 Yaser Asprilla,55.0,27453614.0
413770.0,2024-25 Donruss Yaser Asprilla The Rookies Red RC #1,$0.99,"Apr 28, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/127062733032?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69N60NMH1GYJVV997MS&hash=item1d958770e8:g:VpoAAeSw2vVny1xq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fv6aozTA7KEKlvMOmGAsz3p%2BQkNBZ%2BwRMxtoxkCC6iy2CgiGX3Rpx9v3Ss%2Fy%2BtV2a6Hi95G2FyqhngNRy8HtpE6crlCZg%2FLRu1ZegyaT0l6U1Hl21Nq36qz%2F%2BBZ9zMPE89X0MtMOV%2BM2pBduvBCkBulgJOK6I9sW01e2QVZYvQSW9u8UhAKiuoOpsT3J1b10FKKpyr2P4V%2FtgJaoXvRz7Qhn3jrx621dY7yxVFX7yPaU4dPpNeUjXyOzZGRHhu9puM74vY4fdXORoVRQZN5cEd%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-04-28 00:00:00,2024-25 Donruss - The Rookies Black #1 Yaser Asprilla,50.0,27737660.0
413770.0,2024-25 Donruss Yaser Asprilla Rookie Kings RC Red #17,$0.99,"Mar 17, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376050211046?_skw=2024-25+Panini+Yaser+Asprilla&epid=9074950894&itmmeta=01JV4JM69NVXMVXM8Y7WC7Z9AC&hash=item578e56d8e6:g:RhcAAeSwuIFny1y4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fJa0tFCcUh5t0m0K910VRLE2be2X3LicMzJcg%2Bs191Jx8%2BIsnUmkkHVxcy3ZOO3WEXWtAH1UY%2FS%2FB9ccLKmaFa5X7epxIKLal5EbFx%2FFbEhdrnFEuthM0P6cs3n7dxUj4NWgc1EVyGIrLwm7kmtditjqAWwvD%2FYXcCihO8fIqh%2B2R21GJgQ4RMNDF2jmbpiqRFxL%2FV5Op2CmpCl2j5tKRaSoi79LjXzaFASmHXDAQaTR78wDdR9FxtOsfcGmD%2FEqj5mbUMpUTIH50aD6RN%2Bcx7%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-03-17 00:00:00,2024-25 Donruss - Rookie Kings Black #17 Yaser Asprilla,50.0,27737811.0
413770.0,2024-25 Donruss Yaser Asprilla The Rookies Red RC #1,$0.99,"Apr 7, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376108184057?_skw=2024-25+Panini+Yaser+Asprilla&epid=12074942214&itmmeta=01JV4JM69NEBW7ECZN99ZPJMDX&hash=item5791cb71f9:g:VpoAAeSw2vVny1xq&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1fxvhRgp5OQxoSXw3%2B71CEwVQMSaiBLVeCEnWLokcySdd2hkFNbL9%2FsgDk0gdK%2BnqSWq3mRef2UzRlqHljtg1EWclRNk3uP5hUvfCnba3Z3SEfifsBbEzApDQKH7DM9tKSn0RBqL7%2BfIrgA6LlMeA7YN4Wqg695GssyUQW%2BmGAYCcmbmEHVVhk2LqEcAaX9N7iQ2L4MNEimKps2VJ5e7p5Ku%2F3UwutHU22mbDL9AQb638PnlkqcB7ysWxUxiQOGqLNI01Xa%2BzaRt7WB19JeTeL53UBH2zxhvdGvtLG5cODgQexxG9pr5flcyOWHcrAaVz8%3D%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-04-07 00:00:00,2024-25 Donruss - The Rookies Black #1 Yaser Asprilla,50.0,27737660.0
413770.0,2024-25 Donruss Yaser Asprilla Teal Rated Rookie #161/199,$0.99,"Mar 17, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376063651925?_skw=2024-25+Panini+Yaser+Asprilla&epid=2346004027&itmmeta=01JV4JM69NVS858FPM6ZNV0HGQ&hash=item578f23f055:g:pa8AAeSw-pRn0dna&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cJDKoPVY2yT68IIVlcjveiI%2FHd3uChngYC8W%2Fxt7OprpgTp1iSy7wRK3C133uedTfeH3CNVDGvHxdNpr3BViIywxZnUp9FxRcnMYdfm1lyA5N1Np50fDXU9uVBTZ0IRm7mULBKiOeBwEKFCkN7mi%2FpMo7SApM2W5iWhgcLUbfHCvus2F220%2Fm1Wjj9GcekD61u88vbd3CJjitoUa62AUHTw7pTsGFnjQvvyQPgx%2FNxnKh7S%2FKb1fw0YgNVJh%2FaDr3QKJ5wO%2FhvOw0xJ0J8Fz98%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-03-17 00:00:00,2024-25 Donruss - Teal #177 Yaser Asprilla,45.0,27447698.0
413770.0,2024-25 Donruss Soccer FIFA Yaser Asprilla Optic Gold #/10 Rated Rookie Colombia,$75.00,"Mar 22, 2025",xrayed1985,483,100,https://www.ebay.com/itm/306181784880?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69NBEDKV0PBTMSRY2AQ&hash=item4749db4530:g:Q7kAAOSw0AFn1gPx&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cnUk3eGHAeUW%2FqyU9O%2FZ2Q9TausXYxcg57UYpz4hBHBaEj%2BVBQtkC85P2kVi7Z8HMniL11ahdO1C1Oj%2FiwTWv0dSapcUCTm%2BT7yIu1u3Dvr29ETmQCVXsOngoprbZxwWk2H7O7vm11FXcG5YapreHPeNszaF%2FinQrclapumCJQ0quDBgX3YM94ZSb2ecUDv5WpEYl0%2BTYqDpAkZx8u%2Bq0%2B%2BK9GKdTSkVjYHrfTNR2o1X6nxeuk1e5kyxaPIykRsZcBxMoK4lFp%2BO1%2Bhixu9%2FYYEkKG%2B3W9BHOusnsYeJ1o0FKXKifon80XwoynvOPMeS0%3D%7Ctkp%3ABk9SR_rk0JLZZQ,75.0,2025-03-22 00:00:00,2024-25 Donruss - Gold #177 Yaser Asprilla,45.0,27449330.0
413770.0,2024-25 Donruss Yaser Asprilla Optic Holo Rated Rookie #177,$0.99,"Apr 28, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376181603236?_skw=2024-25+Panini+Yaser+Asprilla&itmmeta=01JV4JM69N31RBSV4097R1VMPE&hash=item57962bbba4:g:RkMAAeSwKoRny1zl&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dTqp%2BUnsE%2FPEJmp4cj2i2qd9a7HHgX3%2F2b6SV1I28DEtfICFZRD6BxRUBExuK9okJZ%2BODI3Babgo3iZTu2%2Bo%2FORetCbIB0sr%2BZserxnEtLIQX%2BGe5Js4mdc7AnnsizaijaQY%2B85L1kE8WjvpDp%2F%2B86%2FjjArUG9iq%2FmW6Idnu9PaPbPFzXlWu8WK7lLQXHtFlDfASQyKcVFMJGWo%2BOr8lFaFGZKGhy0%2F1%2BL2DKMj8N69fsau%2FSKeGHocd%2FWtd6bWBlZY3LTsJCuYdDIhwJNCYbX%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-04-28 00:00:00,2024-25 Donruss - Optic Black #177 Yaser Asprilla,47.0,27453002.0
413770.0,2024-25 Donruss Yaser Asprilla Optic Holo Rated Rookie #177,$0.99,"Apr 7, 2025",dcsports87,846623,99.8,https://www.ebay.com/itm/376108184171?_skw=2024-25+Panini+Yaser+Asprilla&epid=10074965875&itmmeta=01JV4JM69P7EQWDA6J4XDTN20R&hash=item5791cb726b:g:RkMAAeSwKoRny1zl&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eRog97cFFm4zMz6iHYVn61rDusYmhzmO5pyY8dMZAU2sePzH9EXYmVK5vQphCygsRITgSRiYdhJTvWHDRLIk5w36GvRE6GzDCE4lbxIAWOo5fXEsmY5fdGg7H%2B51pA6KGPiF9FT26HF7myNpWa716V4631r9N%2BXXKd5SNeTC4KFJrOZmVdm9Ha7cet9GpxEt9h%2BC3FqTOqURBM53YK0gvckSD61rSSTzzkXlKU90vgRNk%2Fhj48t6wL%2BWWQd6WkDf4wHFNUsnu0RBPX4pG%2Fm9Gm9tVzGHY2iBtIccpqsRSfQRsLde762DCHjhL7jDlXtiQ%3D%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-04-07 00:00:00,2024-25 Donruss - Optic Black #177 Yaser Asprilla,47.0,27453002.0
413770.0,Yaser Asprilla 2024-25 Donruss Soccer Optic Rated Rookie Red Prizm RC 104/299,$1.00,"Mar 30, 2025",pc_sportscards,195209,99.7,https://www.ebay.com/itm/156819363238?_skw=2024-25+Panini+Yaser+Asprilla&epid=5074965940&itmmeta=01JV4JM69PW1VK3F2ACR76TY28&hash=item24832995a6:g:l9YAAOSw2VVn3h5O&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c%2FJsQwGYo0i2c1y9Ps1ni9cafHkzrkWOu6VXg9QZgF3kT4vqZojBxzxHm%2FOg9u%2B4G2i3baBuqlf1Yl2fSEVxCSg7U%2FWIGY8Kon%2FSX%2BQa4xal3rKjs%2FBP1VcjQOS7pqwShJrIwo9D77J24qYQcFZ5HJuiXDb2WBBxiAC%2Flah1x2LtzSPGU8bmgRk3FsB%2BETJZtGrVXAkutT72U8sOSVBKPI8kAbqi%2BqJCCwkgcFslpjtoVimxXT2Q14SXlcJS0BePBDiNbhYWl%2BKBAwH6tjGd8V%7Ctkp%3ABk9SR_rk0JLZZQ,1.0,2025-03-30 00:00:00,2024-25 Donruss - Optic Red #177 Yaser Asprilla,45.0,27451166.0
413770.0,Yaser Asprilla 2024-25 Donruss Soccer Silver Rated Rookie RC #218/349,$0.99,"Feb 18, 2025",pc_sportscards,195209,99.7,https://www.ebay.com/itm/156692852801?_skw=2024-25+Panini+Yaser+Asprilla&epid=3074959186&itmmeta=01JV4JM69P8R1Q9HKXHTND8CZ9&hash=item247b9f3041:g:BSAAAOSwaL9nq8kN&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1ff%2FFM%2FsPmzR8zovd%2B4RiolqGFZlMnNsAprmlb0sh3oQOvU7nq00kanEU0EDOgRfZIiUr%2FWLzs9ZfIu8OyaNHKgJsxSfzlCblg3QnCZ7XVbP9ZlTBzgZqGJCHkL%2Bv5czhFBrz3BrxKuPVUIkcrYXrcHQnNP7W%2BJ9vswkkMM4E9Gu%2FuB7kTtqGA1AKqijURyn%2FOeIYybMYR5kvq2OX2pJQwu8dK%2FzIWMB%2Fb1HPyHNJpsVlstdd5YdQMtkyUpGFSLBGr6Dv4cFE1MUBC3lp6IDZjo%2BcUgoDqn33b4Np%2FdVxrEbWj7lOT0w7E37jMnVHbDx%2B0%3D%7Ctkp%3ABk9SR_rk0JLZZQ,0.99,2025-02-18 00:00:00,2024-25 Donruss - Silver #177 Yaser Asprilla,45.0,27453614.0
